Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCC30,16.6,0.027622076000000002,177.6344,OUT049,2676.5159999999996,0.3962447664437085,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDI16,14.0,0.14164533829999998,53.06399999999999,OUT035,905.488,2.0319335879216163,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP16,18.6,0.039355947,246.3802,OUT049,7370.406,0.5645697313694297,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB11,16.0,0.060836524,226.8404,OUT035,6301.1312,0.8727133414456997,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCB06,17.6,0.082316506,160.692,OUT035,1597.92,1.1808484161158679,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDA45,21.25,0.155350299,178.237,OUT035,529.311,2.2285342689019925,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCO26,7.235,0.076841095,117.5492,OUT035,1969.4364,1.102302438873668,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRJ25,14.6,0.151419185,50.3692,OUT017,1034.6532,2.1721415723938233,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDR28,13.85,0.026001976,161.52100000000002,OUT018,1794.3310000000001,0.37300407497231247,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI04,13.65,0.073209447,197.6426,OUT018,2768.3964,1.0502056481195712,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,12.792854228644991,0.041683481,31.29,OUT027,898.83,0.5979587194462053,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX20,7.365,0.042560252,226.172,OUT046,3169.208,0.6105361926281492,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCI18,18.35,0.014081156000000001,223.5746,OUT018,3589.9936,0.20199728544941462,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB36,5.465,0.030340533875000006,132.5626,OUT018,262.3252,0.4352416436431788,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN13,18.6,0.152918384,99.8358,OUT017,1910.1802,2.193647912381,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRD24,13.85,0.030969273999999998,140.9154,OUT017,1701.7848,0.44426105927234477,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ28,14.0,0.06037677599999999,154.5656,OUT013,2471.4496,0.8661181550852333,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDM22,14.0,0.04192285,54.763999999999996,OUT013,1331.6,0.6013925204935582,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR07,12.792854228644991,0.077367431,97.0094,OUT027,1808.9786,1.1098528447660752,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV25,5.905,0.045838211,222.5456,OUT018,3315.684,0.6575592367457257,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRF49,7.27,0.071077939,114.2518,OUT046,2618.5914,1.0196286962049905,16,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW51,6.155,0.09465987099999999,214.55599999999998,OUT046,2769.728,1.3579167067669558,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,0.077608838,233.4958,OUT017,5375.0034,1.1133158813724793,6,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0.021327477,216.8824,OUT017,2838.9712,0.3059473568423519,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,0.042485444000000004,125.0046,OUT018,1743.0644,0.6094630553850209,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB30,12.792854228644991,0.025578526,198.8084,OUT027,5555.4352,0.3669295914197153,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW11,12.6,0.048980800000000005,61.9194,OUT018,619.194,0.7026403683859966,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM43,14.5,0.019471688,164.821,OUT035,2120.573,0.27932565473445087,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK44,16.6,0.122918852,173.0738,OUT017,3823.0236,1.7632980157707467,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,0.057373797000000004,151.4366,OUT013,1360.2294,0.823039759656506,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDS31,13.1,0.044155597000000005,178.8318,OUT013,3969.4996,0.6334217681700505,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDI32,17.7,0.291865402,115.1834,OUT010,345.5502,4.186873501053617,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDR47,17.85,0.0853547126,196.5794,OUT010,585.2382,1.2244321592286131,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDB35,12.3,0.064750025,92.6804,OUT045,1010.6844,0.9288533755880364,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCU05,11.8,0.098312421,81.4618,OUT010,161.1236,1.410313341316581,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DRY23,12.792854228644991,0.191013663,42.1112,OUT019,42.6112,2.7401330835159614,28,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,11.1,0.176573035,157.4604,OUT045,3010.7476,2.5329790930208054,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDQ28,12.792854228644991,0.060134441,153.0656,OUT027,6024.1584,0.8626418061143545,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV39,11.3,0.0072946519999999996,198.1426,OUT045,988.7130000000001,0.10464339023714693,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCO17,12.792854228644991,0.128478462,117.944,OUT019,239.688,1.8430518462202792,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDU50,5.75,0.075107656,112.8176,OUT013,1374.2112,1.0774358744742574,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDT12,12.792854228644991,0.049381405999999996,226.8062,OUT027,4739.8302,0.708387149725167,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK58,11.35,0.045165795999999994,100.0016,OUT018,1012.0160000000001,0.6479132954114013,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO08,12.792854228644991,0.09415375,165.7526,OUT019,657.8104,1.350656289503704,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCW29,14.0,0.028907832,130.431,OUT049,778.9860000000001,0.41468921956604426,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDE04,19.75,0.018059621,179.766,OUT045,2336.958,0.25906924248586144,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCB19,6.525,0.09043609400000001,85.0882,OUT049,2233.0932,1.297325695038681,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV15,10.3,0.146399712,103.9648,OUT049,1661.8368,2.1001361262225973,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,0.07426435599999999,264.7568,OUT049,4745.8224,1.0653385501622838,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDA08,11.85,0.050186725999999994,164.1526,OUT045,3124.5994,0.7199396425686609,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT43,16.35,0.020631654,50.1324,OUT018,467.3916,0.29596562259032966,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX06,12.792854228644991,0.01561108,182.5976,OUT027,5070.7328,0.2239443823315108,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT20,10.5,0.041395445,37.6164,OUT046,540.6296,0.5938267795606087,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDB41,19.0,0.097313129,48.0718,OUT046,992.7078,1.3959782773934686,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059582996,238.8538,OUT049,6008.845,0.8547312060844527,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDE40,12.792854228644991,0.09866365199999999,62.9194,OUT027,2105.2596,1.4153518274015076,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX49,12.792854228644991,0.101338651,232.63,OUT027,5359.69,1.453725277463413,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCM53,18.75,0.052146455999999994,104.62799999999999,OUT045,745.696,0.7480524012238297,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDE36,5.26,0.041764487,161.8868,OUT035,3275.736,0.5991207683649954,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN57,18.25,0.054344185999999996,140.2154,OUT045,1701.7848,0.7795793223197072,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDI24,12.792854228644991,0.07836248400000001,177.937,OUT027,6704.606,1.1241270993001702,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI19,15.1,0.052339069,242.7512,OUT046,4119.9704,0.7508154771490073,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDF24,15.5,0.042464962,81.5934,OUT010,327.5736,0.6091692365820351,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDG52,13.65,0.06573288299999999,45.7402,OUT049,780.9834,0.9429526901600955,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRF36,16.1,0.023625114,189.3846,OUT045,3630.6074,0.33890746586664905,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS45,12.792854228644991,0.051643608,107.3622,OUT019,317.5866,0.7408389358667478,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX40,12.85,0.165694219,39.7164,OUT010,231.6984,2.376920080472144,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DRK12,9.5,0.041878397000000005,32.99,OUT035,133.16,0.6007548324138238,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,0.058091482,245.1802,OUT035,5650.6446,0.8333351091155818,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL58,5.78,0.07731122380000001,263.7568,OUT017,2636.5679999999998,1.1090465400974308,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCD30,19.7,0.026903714,96.0726,OUT045,1272.3438,0.38593970527046295,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCZ54,14.65,0.0813447597,161.5552,OUT010,324.9104,1.1669085013286506,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDE10,6.67,0.150554711,130.0626,OUT010,131.1626,2.159740502386389,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDR44,6.11,0.09157041555555556,131.2968,OUT010,260.9936,1.31359778768853,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDP28,13.65,0.13497562800000001,260.0936,OUT010,260.9936,1.9362551240700692,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDX15,17.2,0.15616879,160.6578,OUT013,3690.5294,2.240275702642573,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.011040999499999999,40.2822,OUT035,1139.1838,0.1583855705915298,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY24,4.88,0.133700752,52.9298,OUT049,1995.4026,1.9179667469450228,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDC60,5.425,0.115119905,88.3514,OUT017,1416.8224,1.651420402642687,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,0.11003099699999999,37.2506,OUT046,265.6542,1.5784188960972152,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT25,7.5,0.051038045,121.7072,OUT017,3552.7088,0.7321520012025339,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,0.062837968,161.5578,OUT013,2406.867,0.901424496622094,26,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCO07,12.792854228644991,0.017116983,211.956,OUT019,213.05599999999998,0.24554689267584115,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW20,20.75,0.024129332000000003,124.17299999999999,OUT013,2956.152,0.34614058417559573,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRF27,12.792854228644991,0.049754975,152.134,OUT019,153.134,0.7137460793420289,28,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,0.07721649277777778,79.7644,OUT035,1649.8524,1.1076876027107034,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX25,12.792854228644991,0.101561568,181.9292,OUT027,3101.2964,1.456923070945747,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCX42,12.792854228644991,0.0059496440000000005,165.6526,OUT027,4769.1254,0.08534895411927805,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,12.792854228644991,0.13956116,170.4764,OUT027,3435.528,2.0020355909821195,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL56,14.1,0.126035694,86.4198,OUT045,1133.8574,1.8080098010229466,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,0.027164679,152.334,OUT035,2603.278,0.3896833056962595,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0.099325278,45.406000000000006,OUT046,605.878,1.4248429981535933,16,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRM47,12.792854228644991,0.04357366,192.8846,OUT027,2293.0152,0.6250737536815684,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS46,12.792854228644991,0.082741482,118.7782,OUT019,119.1782,1.1869447904747026,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,0.064565202,92.9804,OUT013,1929.4884,0.9262020489293006,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDX21,12.792854228644991,0.08455456900000001,109.8912,OUT027,2074.6328,1.212953922983683,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCU05,12.792854228644991,0.058451805,79.9618,OUT027,241.6854,0.8385040219438319,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCR38,17.25,0.113748685,251.3724,OUT045,6795.1548,1.6317499496092895,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCR18,15.85,0.020603511,42.7112,OUT017,639.168,0.29556190505432606,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.052044976,192.1846,OUT035,3248.4382,0.7465966482638167,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY56,16.35,0.06276442900000001,227.6062,OUT017,7222.5984,0.9003695634635762,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,0.08797726199999999,229.0668,OUT035,3225.1352,1.26205320822182,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,0.010010425,249.0408,OUT035,3755.112,0.14360175231315925,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,0.033946163,179.3976,OUT013,3440.8544,0.48696518790242477,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,0.058414678,163.4552,OUT035,974.7312,0.8379714269483015,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,0.027106459,75.367,OUT049,535.969,0.3888481269681163,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0.027022882999999998,262.491,OUT017,5259.82,0.38764921083305465,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRF15,12.792854228644991,0.058153409,152.034,OUT019,306.268,0.8342234655755221,28,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,0.128937661,112.3886,OUT018,1779.0176,1.8496391570547797,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV32,7.785,0.088846306,61.451,OUT049,759.012,1.274519835886204,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDJ34,11.8,0.09357779,125.9704,OUT013,1877.556,1.3423940163971888,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,0.165694678,171.8764,OUT045,3779.0808,2.37692666492828,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDQ04,12.792854228644991,0.148392623,41.5796,OUT019,41.2796,2.128724873633838,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0.098438394,51.1324,OUT017,259.66200000000003,1.4121204517583599,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,0.143303291,96.34100000000001,OUT013,193.082,2.0557172847149427,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076276208,110.9202,OUT045,1687.8029999999999,1.0941990103919679,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,0.175103435,127.5362,OUT017,4655.9394,2.511897357210446,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,0.023511371,225.9404,OUT013,4950.8888,0.33727579746961744,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,0.06105276,95.4436,OUT035,1418.154,0.8758152945109479,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG28,9.285,0.049559042000000005,246.4144,OUT017,1225.072,0.7109353772853256,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,0.119418124,231.03,OUT045,5359.69,1.7130793012634464,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,0.072545601,176.237,OUT045,1764.37,1.0406826309783328,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,0.090486828,195.21099999999998,OUT013,2553.343,1.2980534854473653,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG29,17.6,0.056245075,43.3454,OUT013,1006.6896,0.8068479938649022,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0.014618973,85.225,OUT013,1081.925,0.209712388816535,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0.04347912599999999,36.7164,OUT017,308.9312,0.6237176426220307,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0.045166237000000005,178.666,OUT013,2516.724,0.6479196216535711,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,0.057827101,128.83100000000002,OUT046,1428.141,0.829542505417107,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,0.089394766,260.1594,OUT013,2093.2752,1.2823876154333935,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0.10550944,85.6908,OUT013,1929.4884,1.5135561646563593,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,0.005234153,264.0884,OUT035,5829.7448,0.07508507807362619,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,0.036390174,91.4488,OUT046,2082.6224,0.5220250642086391,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDH19,12.792854228644991,0.03292824,173.1738,OUT027,7298.4996,0.47236285817917445,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY55,16.75,0.081252534,256.4988,OUT013,7452.9652,1.1655855033412217,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076552407,110.5202,OUT017,450.0808,1.0981611459044105,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.016758568999999997,250.4408,OUT010,500.6816,0.2404053648732185,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDZ10,12.792854228644991,0.044248175,126.20200000000001,OUT027,3668.558,0.6347498199786048,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ32,7.785,0.038288087,103.1964,OUT018,736.3748,0.549251044378105,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0.186032678,253.0698,OUT035,6088.0752,2.668679756185148,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCF07,12.792854228644991,0.031867464,101.0016,OUT027,2125.2336,0.4571457927287321,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,0.021370201000000002,153.0024,OUT017,2277.036,0.30656024203612015,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDJ08,12.792854228644991,0.193772568,190.3846,OUT019,573.2538,2.7797101836356406,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,0.009866049,151.1366,OUT035,2267.049,0.14153064678147956,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,0.082551042,147.3734,OUT010,296.9468,1.184212886713322,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCD06,13.0,0.099729888,46.306000000000004,OUT018,559.2719999999999,1.4306472177550016,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB57,20.25,0.018801549,222.1772,OUT035,5559.43,0.2697123631216184,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
